_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.026804","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2674336485 TSecr=1080749311"
"0.430649","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.430703","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=544 Ack=544 Win=5608 Len=0 TSval=1080749741 TSecr=2674336564"
"0.431694","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.431852","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.456208","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1448 Len=0 TSval=2674336592 TSecr=1080749742"
"1.044799","54.38.73.16","172.18.0.2","TLSv1.2","191","[TCP Previous segment not captured] , Ignored Unknown Record"
"1.044826","172.18.0.2","54.38.73.16","TCP","80","[TCP Dup ACK 4#1] 36876 → 21002 [ACK] Seq=2629 Ack=544 Win=5612 Len=0 TSval=1080750355 TSecr=2674336592 SLE=1992 SRE=2115"
"1.044830","54.38.73.16","172.18.0.2","TCP","1639","[TCP Retransmission] 21002 → 36876 [PSH, ACK] Seq=544 Ack=2629 Win=1452 Len=1571 TSval=2674336665 TSecr=1080749742"
"1.044859","172.18.0.2","54.38.73.16","TCP","80","36876 → 21002 [ACK] Seq=2629 Ack=2115 Win=5600 Len=0 TSval=1080750355 TSecr=2674336665 SLE=1992 SRE=2115"
"1.053443","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.076972","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2115 Ack=3172 Win=1452 Len=0 TSval=2674336748 TSecr=1080750364"
"1.863879","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.864773","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.888720","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2658 Ack=3715 Win=1452 Len=0 TSval=2674336951 TSecr=1080751175"
"2.101716","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.120690","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data"
"2.120822","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=8993 Win=5580 Len=0 TSval=1080751431 TSecr=2674337004"
"2.121170","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.132044","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=8993 Ack=3715 Win=1452 Len=1448 TSval=2674337011 TSecr=1080751175 [TCP segment of a reassembled PDU]"
"2.145426","54.38.73.16","172.18.0.2","TCP","68","[TCP Previous segment not captured] 21002 → 36876 [ACK] Seq=15653 Ack=4258 Win=1452 Len=0 TSval=2674337015 TSecr=1080751432"
"2.145450","54.38.73.16","172.18.0.2","TCP","5280","[TCP Retransmission] 21002 → 36876 [PSH, ACK] Seq=10441 Ack=3715 Win=1452 Len=5212 TSval=2674337015 TSecr=1080751431"
"2.145465","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=15653 Win=5583 Len=0 TSval=1080751456 TSecr=2674337011"
