_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.025283","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2677936892 TSecr=1095150834"
"0.498701","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.498751","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=544 Ack=544 Win=5608 Len=0 TSval=1095151333 TSecr=2677936999"
"0.499750","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.499828","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.523723","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1448 Len=0 TSval=2677937016 TSecr=1095151334"
"1.215147","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.215191","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5608 Len=0 TSval=1095152049 TSecr=2677937114"
"1.215301","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"1.215345","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5600 Len=0 TSval=1095152049 TSecr=2677937176"
"1.223018","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.247224","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2677937197 TSecr=1095152057"
"1.624832","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.625778","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.649917","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2687 Ack=3715 Win=1452 Len=0 TSval=2677937298 TSecr=1095152460"
"1.834436","172.18.0.2","193.111.115.210","TLSv1.2","611","Application Data"
"1.875058","193.111.115.210","172.18.0.2","TCP","68","443 → 49692 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=1321726379 TSecr=2016299965"
"2.035797","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.035836","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.035954","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=6126 Win=5586 Len=0 TSval=1095152870 TSecr=2677937384"
"2.037160","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.080615","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=7574 Win=5612 Len=0 TSval=1095152915 TSecr=2677937395"
"2.107728","54.38.73.16","172.18.0.2","TLSv1.2","5606","Application Data, Application Data, Application Data"
"2.107776","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=13112 Win=5582 Len=0 TSval=1095152942 TSecr=2677937412"
"2.113134","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"2.113159","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=14560 Win=5593 Len=0 TSval=1095152947 TSecr=2677937414"
"2.132837","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data [TCP segment of a reassembled PDU]"
"2.132862","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=20352 Win=5581 Len=0 TSval=1095152967 TSecr=2677937419"
"2.160471","54.38.73.16","172.18.0.2","TLSv1.2","4766","Application Data, Application Data, Application Data"
"2.160497","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=25050 Win=5585 Len=0 TSval=1095152995 TSecr=2677937425"
"2.169533","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.194902","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=25050 Ack=4258 Win=1452 Len=0 TSval=2677937434 TSecr=1095153004"
"2.547031","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.547077","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=25593 Win=5608 Len=0 TSval=1095153381 TSecr=2677937507"
"2.547880","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.573269","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=25593 Ack=4801 Win=1452 Len=0 TSval=2677937528 TSecr=1095153382"
"2.932312","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"2.932352","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=29220 Win=5584 Len=0 TSval=1095153766 TSecr=2677937618"
"2.975157","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"2.975181","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=32847 Win=5580 Len=0 TSval=1095153809 TSecr=2677937629"
"3.017771","54.38.73.16","172.18.0.2","TLSv1.2","4145","Application Data"
"3.017802","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=36924 Win=5589 Len=0 TSval=1095153852 TSecr=2677937639"
"3.017820","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"3.017834","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=38372 Win=5582 Len=0 TSval=1095153852 TSecr=2677937639"
"3.018295","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=38372 Ack=4801 Win=1452 Len=1448 TSval=2677937639 TSecr=1095153809 [TCP segment of a reassembled PDU]"
"3.018321","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=39820 Win=5571 Len=0 TSval=1095153852 TSecr=2677937639"
"3.018389","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.041982","54.38.73.16","172.18.0.2","TLSv1.2","2948","Application Data, Application Data"
"3.042006","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=42700 Win=5596 Len=0 TSval=1095153876 TSecr=2677937646"
"3.042714","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=42700 Ack=5344 Win=1452 Len=0 TSval=2677937646 TSecr=1095153852"
"3.057275","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.057297","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=45596 Win=5596 Len=0 TSval=1095153891 TSecr=2677937650"
"3.058376","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"3.066231","54.38.73.16","172.18.0.2","TCP","2964","21002 → 36876 [ACK] Seq=47044 Ack=5344 Win=1452 Len=2896 TSval=2677937652 TSecr=1095153876 [TCP segment of a reassembled PDU]"
"3.066255","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=49940 Win=5596 Len=0 TSval=1095153900 TSecr=2677937650"
"3.082084","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"3.082108","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=52836 Win=5596 Len=0 TSval=1095153916 TSecr=2677937656"
"3.089858","54.38.73.16","172.18.0.2","TLSv1.2","2898","Application Data, Application Data"
"3.089881","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=55666 Win=5596 Len=0 TSval=1095153924 TSecr=2677937658"
"3.090337","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.090544","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"3.106414","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"3.106436","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=60010 Win=5596 Len=0 TSval=1095153941 TSecr=2677937658"
"3.115835","54.38.73.16","172.18.0.2","TCP","2964","21002 → 36876 [ACK] Seq=60010 Ack=5344 Win=1452 Len=2896 TSval=2677937664 TSecr=1095153924 [TCP segment of a reassembled PDU]"
"3.115853","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=62906 Win=5596 Len=0 TSval=1095153950 TSecr=2677937664"
"3.130992","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data, Application Data"
