_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.062719","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2674017612 TSecr=1079473790"
"0.340352","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.341536","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.341617","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.365603","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=1992 Win=1452 Len=0 TSval=2674017687 TSecr=1079474131"
"0.365633","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1452 Len=0 TSval=2674017687 TSecr=1079474131"
"0.757040","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.801079","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5612 Len=0 TSval=1079474591 TSecr=2674017777"
"0.825048","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"0.825096","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5604 Len=0 TSval=1079474615 TSecr=2674017802"
"0.832408","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.857036","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2674017810 TSecr=1079474622"
"1.569097","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.569155","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2687 Win=5608 Len=0 TSval=1079475359 TSecr=2674017968"
"1.570126","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.594150","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2687 Ack=3715 Win=1452 Len=0 TSval=2674017995 TSecr=1079475360"
"1.979879","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.979923","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=3230 Win=5608 Len=0 TSval=1079475769 TSecr=2674018081"
"2.003357","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"2.003381","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=4678 Win=5597 Len=0 TSval=1079475793 TSecr=2674018097"
"2.003687","54.38.73.16","172.18.0.2","TCP","799","[TCP Previous segment not captured] 21002 → 36876 [PSH, ACK] Seq=6126 Ack=3715 Win=1452 Len=731 TSval=2674018097 TSecr=1079475769 [TCP segment of a reassembled PDU]"
"2.003716","172.18.0.2","54.38.73.16","TCP","80","[TCP Window Update] 36876 → 21002 [ACK] Seq=3715 Ack=4678 Win=5603 Len=0 TSval=1079475793 TSecr=2674018097 SLE=6126 SRE=6857"
"2.003721","54.38.73.16","172.18.0.2","TCP","1516","[TCP Out-Of-Order] 21002 → 36876 [ACK] Seq=4678 Ack=3715 Win=1452 Len=1448 TSval=2674018097 TSecr=1079475360"
"2.003745","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=6857 Win=5594 Len=0 TSval=1079475793 TSecr=2674018097"
"2.014176","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data"
"2.014223","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=14097 Win=5564 Len=0 TSval=1079475804 TSecr=2674018099"
"2.014652","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.025513","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"2.025537","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=16993 Win=5595 Len=0 TSval=1079475815 TSecr=2674018102"
"2.029065","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"2.029090","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=19889 Win=5595 Len=0 TSval=1079475819 TSecr=2674018103"
