_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.064128","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2674987238 TSecr=1083352266"
"0.716447","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.717556","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.717634","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.742222","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1448 Len=0 TSval=2674987407 TSecr=1083352983"
"1.638817","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.681118","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5612 Len=0 TSval=1083353947 TSecr=2674987615"
"1.705484","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"1.705537","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5604 Len=0 TSval=1083353971 TSecr=2674987648"
"1.710921","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.734171","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2674987655 TSecr=1083353976"
"2.151018","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.151077","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2687 Win=5608 Len=0 TSval=1083354417 TSecr=2674987753"
"2.151871","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.175762","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2687 Ack=3715 Win=1452 Len=0 TSval=2674987766 TSecr=1083354417"
"2.867465","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.867552","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=3230 Win=5608 Len=0 TSval=1083355133 TSecr=2674987915"
"2.867691","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.867715","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=6126 Win=5596 Len=0 TSval=1083355133 TSecr=2674987921"
"2.867697","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"2.867726","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=9022 Win=5581 Len=0 TSval=1083355133 TSecr=2674987928"
"2.892013","54.38.73.16","172.18.0.2","TLSv1.2","7271","Application Data, Application Data, Application Data, Application Data"
"2.892097","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=16225 Win=5565 Len=0 TSval=1083355158 TSecr=2674987945"
"2.892489","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.915913","54.38.73.16","172.18.0.2","TCP","68","[TCP Previous segment not captured] 21002 → 36876 [ACK] Seq=22965 Ack=4258 Win=1452 Len=0 TSval=2674987951 TSecr=1083355158"
"2.915936","54.38.73.16","172.18.0.2","TCP","6808","[TCP Retransmission] 21002 → 36876 [PSH, ACK] Seq=16225 Ack=3715 Win=1452 Len=6740 TSval=2674987951 TSecr=1083355158"
"2.915986","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=22965 Win=5575 Len=0 TSval=1083355182 TSecr=2674987951"
"2.941191","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data"
"2.941222","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=28757 Win=5581 Len=0 TSval=1083355207 TSecr=2674987957"
"2.941489","54.38.73.16","172.18.0.2","TLSv1.2","1016","Application Data"
"2.941917","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.965099","54.38.73.16","172.18.0.2","TLSv1.2","1045","[TCP Previous segment not captured] , Ignored Unknown Record"
"2.965148","172.18.0.2","54.38.73.16","TCP","80","[TCP Dup ACK 32#1] 36876 → 21002 [ACK] Seq=4801 Ack=29705 Win=5612 Len=0 TSval=1083355231 TSecr=2674987957 SLE=35497 SRE=36474"
"2.965114","54.38.73.16","172.18.0.2","TCP","5860","[TCP Out-Of-Order] 21002 → 36876 [ACK] Seq=29705 Ack=4258 Win=1452 Len=5792 TSval=2674987963 TSecr=1083355207"
"2.965175","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=36474 Win=5565 Len=0 TSval=1083355231 TSecr=2674987957"
"2.988904","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"2.989518","54.38.73.16","172.18.0.2","TLSv1.2","4875","Application Data, Application Data, Application Data"
"2.989542","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=42729 Win=5585 Len=0 TSval=1083355255 TSecr=2674987969"
"3.035675","54.38.73.16","172.18.0.2","TLSv1.2","4145","Application Data"
