_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=1 Ack=1 Win=5612 Len=0 TSval=1089281863 TSecr=2676469621"
"0.135037","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.199854","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2676469682 TSecr=1089281998"
"0.345206","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.345262","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=544 Ack=544 Win=5608 Len=0 TSval=1089282208 TSecr=2676469718"
"0.346350","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.346438","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.370482","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1450 Len=0 TSval=2676469724 TSecr=1089282209"
"0.592263","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.592319","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5608 Len=0 TSval=1089282455 TSecr=2676469779"
"0.617491","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"0.617526","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5600 Len=0 TSval=1089282480 TSecr=2676469786"
"0.624860","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.650825","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2676469794 TSecr=1089282487"
"0.859612","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.859651","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2687 Win=5608 Len=0 TSval=1089282722 TSecr=2676469846"
"0.860677","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.887079","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2687 Ack=3715 Win=1452 Len=0 TSval=2676469853 TSecr=1089282723"
"1.069995","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.091865","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
