_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.061844","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2672998345 TSecr=1075396753"
"0.585471","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.585507","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=544 Ack=544 Win=5608 Len=0 TSval=1075397338 TSecr=2672998448"
"0.586100","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.586142","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.609569","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1446 Len=0 TSval=2672998481 TSecr=1075397339"
"1.199251","54.38.73.16","172.18.0.2","TLSv1.2","1639","Application Data"
"1.199308","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2115 Win=5600 Len=0 TSval=1075397952 TSecr=2672998613"
"1.205972","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.230363","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2115 Ack=3172 Win=1452 Len=0 TSval=2672998637 TSecr=1075397959"
"1.814003","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.814063","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2658 Win=5608 Len=0 TSval=1075398567 TSecr=2672998733"
"1.814983","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.838566","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2658 Ack=3715 Win=1452 Len=0 TSval=2672998789 TSecr=1075398568"
"2.427868","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.428201","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.428258","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.428270","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data [TCP segment of a reassembled PDU]"
"2.428281","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data, Application Data"
"2.428354","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=13337 Win=5546 Len=0 TSval=1075399181 TSecr=2672998921"
"2.430733","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"2.430763","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=16233 Win=5595 Len=0 TSval=1075399184 TSecr=2672998937"
"2.451737","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=16233 Ack=4258 Win=1452 Len=0 TSval=2672998942 TSecr=1075399181"
"2.452543","54.38.73.16","172.18.0.2","TLSv1.2","8756","Application Data, Application Data, Application Data"
"2.452690","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=24921 Win=5565 Len=0 TSval=1075399206 TSecr=2672998942"
"2.452703","54.38.73.16","172.18.0.2","TLSv1.2","2253","Application Data, Application Data"
"2.453138","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=27106 Win=5552 Len=0 TSval=1075399206 TSecr=2672998942"
"2.471016","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.471054","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=30002 Win=5595 Len=0 TSval=1075399224 TSecr=2672998947"
"2.477675","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.478277","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.478310","54.38.73.16","172.18.0.2","TLSv1.2","4035","Application Data, Application Data"
"2.478443","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=35417 Win=5563 Len=0 TSval=1075399231 TSecr=2672998948"
"2.507088","54.38.73.16","172.18.0.2","TLSv1.2","3181","Application Data"
"2.507142","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=38530 Win=5579 Len=0 TSval=1075399260 TSecr=2672998955"
"2.587530","54.38.73.16","172.18.0.2","TLSv1.2","3181","Application Data"
"2.587575","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=41643 Win=5579 Len=0 TSval=1075399341 TSecr=2672998975"
"2.596344","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.657949","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=41643 Ack=5344 Win=1452 Len=0 TSval=2672998994 TSecr=1075399349"
"3.350694","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"3.351663","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.375498","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=42186 Ack=5887 Win=1452 Len=0 TSval=2672999173 TSecr=1075400105"
"3.964969","54.38.73.16","172.18.0.2","TLSv1.2","4145","Application Data"
"3.964982","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data"
"3.964990","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data, Application Data"
"3.964997","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"3.965181","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=56399 Win=5513 Len=0 TSval=1075400718 TSecr=2672999303"
"3.990102","54.38.73.16","172.18.0.2","TLSv1.2","5619","Application Data, Application Data, Application Data"
"3.990139","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=61950 Win=5581 Len=0 TSval=1075400743 TSecr=2672999326"
"3.990708","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.014594","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"4.014685","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=63007 Ack=6430 Win=1452 Len=0 TSval=2672999333 TSecr=1075400744"
"4.034624","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"4.034660","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=64455 Win=5593 Len=0 TSval=1075400788 TSecr=2672999332"
"4.061815","54.38.73.16","172.18.0.2","TLSv1.2","191","Application Data"
"4.069496","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.130826","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=64578 Ack=6973 Win=1452 Len=0 TSval=2672999362 TSecr=1075400822"
"4.579126","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"4.580115","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.604125","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=65121 Ack=7516 Win=1452 Len=0 TSval=2672999480 TSecr=1075401333"
"5.192815","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"5.192982","54.38.73.16","172.18.0.2","TLSv1.2","2697","Application Data"
"5.192993","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data"
"5.193055","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=7516 Ack=72094 Win=5595 Len=0 TSval=1075401946 TSecr=2672999608"
"5.211040","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data, Application Data"
"5.211220","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=7516 Ack=76438 Win=5579 Len=0 TSval=1075401964 TSecr=2672999632"
"5.217279","54.38.73.16","172.18.0.2","TLSv1.2","718","Application Data"
"5.220941","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"5.220974","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=7516 Ack=79984 Win=5595 Len=0 TSval=1075401974 TSecr=2672999633"
"5.232299","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"5.243260","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data, Application Data"
"5.243409","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=7516 Ack=88672 Win=5564 Len=0 TSval=1075401996 TSecr=2672999637"
"5.245368","54.38.73.16","172.18.0.2","TLSv1.2","936","Application Data"
"5.254127","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
