_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.062777","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2674172382 TSecr=1080092865"
"0.587343","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.587391","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=544 Ack=544 Win=5608 Len=0 TSval=1080093452 TSecr=2674172508"
"0.588403","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.588480","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.612428","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1448 Len=0 TSval=2674172519 TSecr=1080093453"
"1.303742","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.303790","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5608 Len=0 TSval=1080094169 TSecr=2674172682"
"1.352290","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"1.352313","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5600 Len=0 TSval=1080094217 TSecr=2674172704"
"1.352829","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.376949","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2674172710 TSecr=1080094218"
"1.376964","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.401345","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3715 Win=1452 Len=0 TSval=2674172716 TSecr=1080094242"
"2.225324","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.226333","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.251523","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2687 Ack=4258 Win=1452 Len=0 TSval=2674172929 TSecr=1080095091"
"2.839722","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.839995","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.840007","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data [TCP segment of a reassembled PDU]"
"2.840037","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=10470 Win=5563 Len=0 TSval=1080095705 TSecr=2674173055"
"2.864527","54.38.73.16","172.18.0.2","TLSv1.2","625","Application Data, Application Data"
"2.882495","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.882517","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=13923 Win=5595 Len=0 TSval=1080095747 TSecr=2674173082"
"2.906825","54.38.73.16","172.18.0.2","TLSv1.2","1342","Application Data, Application Data"
"2.913146","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data"
"2.913246","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=19541 Win=5579 Len=0 TSval=1080095778 TSecr=2674173093"
"2.925198","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data, Application Data"
"2.925218","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=25333 Win=5580 Len=0 TSval=1080095790 TSecr=2674173097"
"2.938508","54.38.73.16","172.18.0.2","TLSv1.2","2384","Application Data"
"2.938528","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=27649 Win=5598 Len=0 TSval=1080095804 TSecr=2674173100"
"2.948685","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.948805","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=30545 Win=5595 Len=0 TSval=1080095814 TSecr=2674173103"
"2.949613","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data [TCP segment of a reassembled PDU]"
"2.949690","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=34889 Win=5579 Len=0 TSval=1080095815 TSecr=2674173103"
"2.950125","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.964615","54.38.73.16","172.18.0.2","TLSv1.2","82","Application Data"
"2.974414","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=34903 Ack=4801 Win=1452 Len=0 TSval=2674173109 TSecr=1080095815"
"3.005644","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=34903 Win=5612 Len=0 TSval=1080095871 TSecr=2674173107"
"3.012221","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.012261","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=37799 Win=5595 Len=0 TSval=1080095877 TSecr=2674173119"
"3.029997","54.38.73.16","172.18.0.2","TLSv1.2","1342","Application Data, Application Data"
