_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.065281","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2677441870 TSecr=1093170719"
"0.236892","172.18.0.2","193.111.115.210","TLSv1.2","611","Application Data"
"0.279442","193.111.115.210","172.18.0.2","TCP","68","443 → 49692 [ACK] Seq=1 Ack=544 Win=1151 Len=0 TSval=1321232729 TSecr=2014318253"
"0.790046","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.790108","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=544 Ack=544 Win=5608 Len=0 TSval=1093171509 TSecr=2677441990"
"0.791152","54.38.73.16","172.18.0.2","TLSv1.2","611","[TCP Spurious Retransmission] , Application Data"
"0.791193","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.791265","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.791300","172.18.0.2","54.38.73.16","TCP","80","[TCP Dup ACK 6#1] 36876 → 21002 [ACK] Seq=2629 Ack=544 Win=5608 Len=0 TSval=1093171510 TSecr=2677442051 SLE=1 SRE=544"
"0.815325","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1450 Len=0 TSval=2677442057 TSecr=1093171510"
"1.711640","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.711691","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5604 Len=0 TSval=1093172430 TSecr=2677442206"
"1.717387","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"1.717417","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5596 Len=0 TSval=1093172436 TSecr=2677442283"
