_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.061057","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2673455415 TSecr=1077225019"
"0.484506","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.484567","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=544 Ack=544 Win=5608 Len=0 TSval=1077225504 TSecr=2673455471"
"0.485705","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.485792","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.509284","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1446 Len=0 TSval=2673455527 TSecr=1077225505"
"1.098080","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"1.098134","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1992 Win=5601 Len=0 TSval=1077226118 TSecr=2673455610"
"1.098244","54.38.73.16","172.18.0.2","TLSv1.2","191","Application Data"
"1.098258","54.38.73.16","172.18.0.2","TCP","191","[TCP Retransmission] 21002 → 36876 [PSH, ACK] Seq=1992 Ack=2629 Win=1452 Len=123 TSval=2673455640 TSecr=1077225505"
"1.098303","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2115 Win=5601 Len=0 TSval=1077226118 TSecr=2673455610"
"1.098384","172.18.0.2","54.38.73.16","TCP","80","[TCP Dup ACK 12#1] 36876 → 21002 [ACK] Seq=2629 Ack=2115 Win=5601 Len=0 TSval=1077226118 TSecr=2673455640 SLE=1992 SRE=2115"
"1.104530","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.129412","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2115 Ack=3172 Win=1452 Len=0 TSval=2673455682 TSecr=1077226124"
"1.507753","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.507812","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2658 Win=5608 Len=0 TSval=1077226527 TSecr=2673455759"
"1.508796","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.546787","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2658 Ack=3715 Win=1452 Len=0 TSval=2673455786 TSecr=1077226528"
"2.019956","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"2.020013","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=4106 Win=5601 Len=0 TSval=1077227039 TSecr=2673455866"
"2.020197","54.38.73.16","172.18.0.2","TLSv1.2","2247","Application Data"
"2.020246","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=6285 Win=5598 Len=0 TSval=1077227040 TSecr=2673455866"
"2.020219","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data"
"2.020268","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=10629 Win=5566 Len=0 TSval=1077227040 TSecr=2673455871"
"2.045073","54.38.73.16","172.18.0.2","TLSv1.2","922","Application Data"
"2.045113","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=11483 Win=5593 Len=0 TSval=1077227065 TSecr=2673455910"
"2.052002","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.076201","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=11483 Ack=4258 Win=1452 Len=0 TSval=2673455918 TSecr=1077227071"
"2.429272","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.430289","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.454230","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=12026 Ack=4801 Win=1452 Len=0 TSval=2673456013 TSecr=1077227450"
"2.681578","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.692844","54.38.73.16","172.18.0.2","TLSv1.2","11652","Application Data, Application Data"
"2.693037","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=24153 Win=5550 Len=0 TSval=1077227712 TSecr=2673456070"
"2.693455","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.702160","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.718463","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data, Application Data"
"2.718498","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=29945 Win=5579 Len=0 TSval=1077227738 TSecr=2673456075"
"2.718649","54.38.73.16","172.18.0.2","TLSv1.2","3426","Application Data"
"2.718900","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=33303 Win=5553 Len=0 TSval=1077227738 TSecr=2673456079"
"2.728869","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data"
"2.728911","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=37647 Win=5579 Len=0 TSval=1077227748 TSecr=2673456080"
"2.743275","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=37647 Ack=5344 Win=1452 Len=1448 TSval=2673456085 TSecr=1077227738 [TCP segment of a reassembled PDU]"
"2.744927","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.744961","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=40543 Win=5593 Len=0 TSval=1077227764 TSecr=2673456085"
"2.745388","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.753807","54.38.73.16","172.18.0.2","TLSv1.2","111","Application Data"
"2.795163","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=40586 Win=5612 Len=0 TSval=1077227815 TSecr=2673456088"
"2.816589","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=40586 Ack=5887 Win=1452 Len=0 TSval=2673456102 TSecr=1077227765"
"2.816618","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.881214","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=40586 Ack=6430 Win=1452 Len=0 TSval=2673456120 TSecr=1077227836"
"3.064390","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"3.064449","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=41129 Win=5608 Len=0 TSval=1077228084 TSecr=2673456165"
"3.065488","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.157105","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=41129 Ack=6973 Win=1452 Len=0 TSval=2673456189 TSecr=1077228085"
"3.398781","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"3.398840","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6973 Ack=41672 Win=5608 Len=0 TSval=1077228418 TSecr=2673456249"
"3.421107","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.421143","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6973 Ack=44568 Win=5595 Len=0 TSval=1077228441 TSecr=2673456254"
"3.423089","54.38.73.16","172.18.0.2","TLSv1.2","799","Application Data"
"3.423129","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6973 Ack=45299 Win=5593 Len=0 TSval=1077228443 TSecr=2673456255"
"3.440746","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.440781","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6973 Ack=48195 Win=5595 Len=0 TSval=1077228460 TSecr=2673456260"
"3.448507","54.38.73.16","172.18.0.2","TLSv1.2","799","Application Data"
