_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","1125","Application Data"
"0.026051","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=1058 Win=1452 Len=0 TSval=2673031789 TSecr=1075530566"
"0.094405","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.137101","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=1058 Ack=544 Win=5612 Len=0 TSval=1075530703 TSecr=2673031806"
"0.161498","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.161558","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=1058 Ack=1087 Win=5608 Len=0 TSval=1075530727 TSecr=2673031823"
"0.162806","172.18.0.2","54.38.73.16","TLSv1.2","1125","Application Data"
"0.187527","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1087 Ack=2115 Win=1452 Len=0 TSval=2673031829 TSecr=1075530728"
"0.227630","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.227665","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2115 Ack=1630 Win=5608 Len=0 TSval=1075530793 TSecr=2673031839"
"0.250277","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data"
"0.250312","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2115 Ack=3078 Win=5597 Len=0 TSval=1075530816 TSecr=2673031844"
"0.252200","54.38.73.16","172.18.0.2","TLSv1.2","220","Application Data"
"0.252239","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2115 Ack=3230 Win=5596 Len=0 TSval=1075530818 TSecr=2673031845"
"0.276160","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.276198","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2115 Ack=3773 Win=5593 Len=0 TSval=1075530842 TSecr=2673031851"
"0.280052","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"0.280087","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2115 Ack=5221 Win=5593 Len=0 TSval=1075530846 TSecr=2673031852"
"0.300380","54.38.73.16","172.18.0.2","TLSv1.2","734","Application Data, Application Data"
"0.300419","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2115 Ack=5887 Win=5593 Len=0 TSval=1075530866 TSecr=2673031857"
"0.313583","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.324765","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"0.324816","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2658 Ack=6944 Win=5604 Len=0 TSval=1075530890 TSecr=2673031864"
"0.337784","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=6944 Ack=2658 Win=1452 Len=0 TSval=2673031867 TSecr=1075530879"
"0.349385","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.349416","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2658 Ack=7487 Win=5600 Len=0 TSval=1075530915 TSecr=2673031870"
"0.350135","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.412724","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.414297","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.482090","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=8030 Ack=3744 Win=1452 Len=0 TSval=2673031902 TSecr=1075530980"
"0.548325","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.589120","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3744 Ack=8573 Win=5612 Len=0 TSval=1075531155 TSecr=2673031919"
"0.643299","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.643361","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3744 Ack=9116 Win=5608 Len=0 TSval=1075531209 TSecr=2673031943"
"0.644469","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.705286","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=9116 Ack=4287 Win=1452 Len=0 TSval=2673031959 TSecr=1075531210"
"0.917118","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.917183","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4287 Ack=9659 Win=5608 Len=0 TSval=1075531483 TSecr=2673032011"
"0.918278","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.918366","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.942663","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=9659 Ack=6372 Win=1448 Len=0 TSval=2673032018 TSecr=1075531484"
"1.264080","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.264143","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6372 Ack=10202 Win=5608 Len=0 TSval=1075531830 TSecr=2673032098"
"1.304348","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"1.304390","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6372 Ack=11259 Win=5600 Len=0 TSval=1075531870 TSecr=2673032108"
"1.322777","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.347922","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=11259 Ack=6915 Win=1452 Len=0 TSval=2673032119 TSecr=1075531888"
"1.347964","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.356277","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.397108","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=7458 Ack=11802 Win=5612 Len=0 TSval=1075531963 TSecr=2673032121"
"1.417000","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=11802 Ack=7458 Win=1452 Len=0 TSval=2673032135 TSecr=1075531914"
"1.417049","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.444729","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=11802 Ack=8001 Win=1452 Len=0 TSval=2673032144 TSecr=1075531983"
"1.486076","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.486130","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8001 Ack=12345 Win=5608 Len=0 TSval=1075532052 TSecr=2673032154"
"1.487030","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.514331","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=12345 Ack=8544 Win=1452 Len=0 TSval=2673032160 TSecr=1075532053"
"1.580305","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.580350","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8544 Ack=12888 Win=5608 Len=0 TSval=1075532146 TSecr=2673032177"
"1.624260","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
