_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.025746","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2679209081 TSecr=1100239555"
"0.601817","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.602987","172.18.0.2","54.38.73.16","TLSv1.2","2153","Application Data"
"0.627514","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1446 Len=0 TSval=2679209232 TSecr=1100240158"
"1.011802","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.055898","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5612 Len=0 TSval=1100240611 TSecr=2679209325"
"1.105967","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"1.106010","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5604 Len=0 TSval=1100240661 TSecr=2679209351"
"1.113438","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.138410","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2679209359 TSecr=1100240668"
"1.523830","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.523867","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2687 Win=5608 Len=0 TSval=1100241079 TSecr=2679209447"
"1.524819","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.549025","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2687 Ack=3715 Win=1452 Len=0 TSval=2679209462 TSecr=1100241080"
"1.934678","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.934717","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=3230 Win=5608 Len=0 TSval=1100241490 TSecr=2679209554"
"1.958733","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"1.958756","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=6126 Win=5596 Len=0 TSval=1100241514 TSecr=2679209564"
"1.959950","54.38.73.16","172.18.0.2","TLSv1.2","799","Application Data"
"1.959973","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=6857 Win=5593 Len=0 TSval=1100241515 TSecr=2679209565"
"1.969401","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"1.969425","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=9753 Win=5596 Len=0 TSval=1100241524 TSecr=2679209567"
"1.983696","54.38.73.16","172.18.0.2","TLSv1.2","1342","Application Data, Application Data"
"1.983734","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=11027 Win=5593 Len=0 TSval=1100241539 TSecr=2679209571"
"2.022136","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"2.022158","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=14654 Win=5580 Len=0 TSval=1100241577 TSecr=2679209580"
"2.031661","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data"
"2.031704","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=21894 Win=5565 Len=0 TSval=1100241586 TSecr=2679209583"
"2.047296","54.38.73.16","172.18.0.2","TLSv1.2","596","Application Data"
"2.047320","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=22422 Win=5593 Len=0 TSval=1100241602 TSecr=2679209587"
"2.055422","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.055445","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=25318 Win=5596 Len=0 TSval=1100241610 TSecr=2679209588"
"2.073255","54.38.73.16","172.18.0.2","TLSv1.2","799","Application Data"
"2.073278","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=26049 Win=5593 Len=0 TSval=1100241628 TSecr=2679209593"
"2.085519","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data"
"2.085541","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=30393 Win=5580 Len=0 TSval=1100241640 TSecr=2679209596"
"2.085970","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.098865","54.38.73.16","172.18.0.2","TLSv1.2","922","Application Data"
"2.110864","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=31247 Ack=4258 Win=1452 Len=0 TSval=2679209603 TSecr=1100241641"
"2.128043","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data"
"2.128067","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=38487 Win=5565 Len=0 TSval=1100241683 TSecr=2679209599"
"2.141217","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"2.141239","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=41383 Win=5596 Len=0 TSval=1100241696 TSecr=2679209610"
"2.149507","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data, Application Data"
"2.152997","54.38.73.16","172.18.0.2","TLSv1.2","5620","Application Data, Application Data"
"2.153155","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=48383 Win=5582 Len=0 TSval=1100241708 TSecr=2679209612"
"2.162580","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.162602","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4258 Ack=51279 Win=5596 Len=0 TSval=1100241717 TSecr=2679209615"
"2.178864","54.38.73.16","172.18.0.2","TLSv1.2","799","Application Data"
"2.179580","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.203786","54.38.73.16","172.18.0.2","TLSv1.2","922","[TCP Previous segment not captured] , Ignored Unknown Record"
"2.203825","172.18.0.2","54.38.73.16","TCP","80","[TCP Dup ACK 51#1] 36876 → 21002 [ACK] Seq=4801 Ack=52010 Win=5612 Len=0 TSval=1100241759 TSecr=2679209619 SLE=56354 SRE=57208"
"2.203829","54.38.73.16","172.18.0.2","TCP","4412","[TCP Out-Of-Order] 21002 → 36876 [ACK] Seq=52010 Ack=4258 Win=1452 Len=4344 TSval=2679209626 TSecr=1100241717"
"2.203866","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=57208 Win=5583 Len=0 TSval=1100241759 TSecr=2679209619"
"2.204273","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.213929","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"2.214372","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=58656 Ack=4801 Win=1452 Len=1448 TSval=2679209628 TSecr=1100241734 [TCP segment of a reassembled PDU]"
"2.214385","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=60104 Win=5593 Len=0 TSval=1100241769 TSecr=2679209628"
"2.226921","54.38.73.16","172.18.0.2","TLSv1.2","799","Application Data"
"2.267125","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=60835 Ack=5344 Win=1452 Len=0 TSval=2679209642 TSecr=1100241759"
"2.267818","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=60835 Win=5612 Len=0 TSval=1100241823 TSecr=2679209632"
"2.270246","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.270374","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=63731 Win=5596 Len=0 TSval=1100241825 TSecr=2679209642"
"2.291096","54.38.73.16","172.18.0.2","TLSv1.2","285","Application Data"
"2.291244","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=63948 Win=5612 Len=0 TSval=1100241846 TSecr=2679209648"
"2.300648","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.363167","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=63948 Ack=5887 Win=1452 Len=0 TSval=2679209666 TSecr=1100241855"
"3.059700","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"3.059754","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=64491 Win=5608 Len=0 TSval=1100242615 TSecr=2679209835"
"3.060545","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.084225","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=64491 Ack=6430 Win=1452 Len=0 TSval=2679209846 TSecr=1100242615"
"3.777167","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"3.777216","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=65939 Win=5601 Len=0 TSval=1100243332 TSecr=2679209941"
"3.777592","54.38.73.16","172.18.0.2","TLSv1.2","1219","Application Data"
"3.777608","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=67090 Win=5604 Len=0 TSval=1100243332 TSecr=2679209941"
"3.777622","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.777636","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=69986 Win=5589 Len=0 TSval=1100243332 TSecr=2679209957"
"3.777640","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"3.777651","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=71434 Win=5582 Len=0 TSval=1100243332 TSecr=2679209965"
"3.777655","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data [TCP segment of a reassembled PDU]"
"3.777667","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=75778 Win=5559 Len=0 TSval=1100243332 TSecr=2679209973"
"3.777670","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data, Application Data"
"3.777680","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=77226 Win=5552 Len=0 TSval=1100243332 TSecr=2679209983"
"3.777682","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=77226 Ack=6430 Win=1452 Len=1448 TSval=2679210000 TSecr=1100242615 [TCP segment of a reassembled PDU]"
"3.777693","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=78674 Win=5541 Len=0 TSval=1100243333 TSecr=2679210000"
"3.801630","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=78674 Ack=6430 Win=1452 Len=1448 TSval=2679210025 TSecr=1100243332 [TCP segment of a reassembled PDU]"
"3.801647","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=80122 Win=5593 Len=0 TSval=1100243356 TSecr=2679210025"
"3.802469","54.38.73.16","172.18.0.2","TLSv1.2","6800","Application Data, Application Data, Application Data, Application Data"
"3.802486","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=86854 Win=5565 Len=0 TSval=1100243357 TSecr=2679210025"
"3.808623","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.832280","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=86854 Ack=6973 Win=1452 Len=0 TSval=2679210033 TSecr=1100243363"
"4.288541","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"4.289549","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.314106","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=87397 Ack=7516 Win=1452 Len=0 TSval=2679210153 TSecr=1100243844"
"5.005298","54.38.73.16","172.18.0.2","TLSv1.2","1219","[TCP Previous segment not captured] , Ignored Unknown Record"
"5.005325","172.18.0.2","54.38.73.16","TCP","80","[TCP Dup ACK 94#1] 36876 → 21002 [ACK] Seq=7516 Ack=87397 Win=5612 Len=0 TSval=1100244560 TSecr=2679210153 SLE=88845 SRE=89996"
"5.005329","54.38.73.16","172.18.0.2","TCP","2667","[TCP Retransmission] 21002 → 36876 [PSH, ACK] Seq=87397 Ack=7516 Win=1452 Len=2599 TSval=2679210256 TSecr=1100243844"
"5.005357","172.18.0.2","54.38.73.16","TCP","80","36876 → 21002 [ACK] Seq=7516 Ack=89996 Win=5592 Len=0 TSval=1100244560 TSecr=2679210256 SLE=88845 SRE=89996"
"5.011477","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"5.035111","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=89996 Ack=8059 Win=1452 Len=0 TSval=2679210334 TSecr=1100244566"
"5.414632","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"5.415619","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"5.440607","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=90539 Ack=8602 Win=1452 Len=0 TSval=2679210435 TSecr=1100244970"
"6.105323","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"6.147900","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=91082 Win=5612 Len=0 TSval=1100245703 TSecr=2679210601"
"6.156973","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data"
"6.157018","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=98322 Win=5565 Len=0 TSval=1100245712 TSecr=2679210614"
"6.171600","54.38.73.16","172.18.0.2","TLSv1.2","82","Application Data"
"6.171625","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=98336 Win=5609 Len=0 TSval=1100245726 TSecr=2679210618"
"6.219750","54.38.73.16","172.18.0.2","TLSv1.2","4145","Application Data"
"6.219776","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=102413 Win=5580 Len=0 TSval=1100245775 TSecr=2679210629"
"6.244671","54.38.73.16","172.18.0.2","TLSv1.2","161","Application Data"
"6.244695","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=102506 Win=5609 Len=0 TSval=1100245799 TSecr=2679210636"
"6.252787","54.38.73.16","172.18.0.2","TLSv1.2","10204","Application Data, Application Data"
"6.252816","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=112642 Win=5550 Len=0 TSval=1100245808 TSecr=2679210638"
"6.253955","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"6.280059","54.38.73.16","172.18.0.2","TLSv1.2","1327","Application Data"
