_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.064375","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2679650178 TSecr=1102003888"
"0.844104","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.845259","172.18.0.2","54.38.73.16","TLSv1.2","2153","Application Data"
"0.874288","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1450 Len=0 TSval=2679650380 TSecr=1102004734"
"1.708741","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.754399","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5612 Len=0 TSval=1102005643 TSecr=2679650588"
"1.779147","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"1.779194","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5604 Len=0 TSval=1102005667 TSecr=2679650606"
"1.786689","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.809718","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2679650614 TSecr=1102005675"
"1.930732","172.18.0.2","54.38.73.16","TLSv1.2","1125","Application Data"
"1.956208","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=4229 Win=1452 Len=0 TSval=2679650650 TSecr=1102005819"
"1.959951","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.959977","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4229 Ack=2687 Win=5608 Len=0 TSval=1102005848 TSecr=2679650651"
"1.960999","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.000683","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.000715","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4772 Ack=3230 Win=5608 Len=0 TSval=1102005889 TSecr=2679650661"
"2.001787","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.052953","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.053980","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.093769","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.134430","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5858 Ack=4316 Win=5612 Len=0 TSval=1102006023 TSecr=2679650685"
"2.329796","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.329848","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5858 Ack=4859 Win=5608 Len=0 TSval=1102006218 TSecr=2679650744"
"2.361483","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"2.361507","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5858 Ack=8486 Win=5580 Len=0 TSval=1102006250 TSecr=2679650752"
"2.371524","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.371557","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5858 Ack=11382 Win=5596 Len=0 TSval=1102006260 TSecr=2679650754"
"2.386045","54.38.73.16","172.18.0.2","TLSv1.2","1342","Application Data, Application Data"
