_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.024232","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2674655238 TSecr=1082024317"
"0.319245","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.320399","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.320491","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.345189","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1450 Len=0 TSval=2674655318 TSecr=1082024638"
"0.727514","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.769332","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5612 Len=0 TSval=1082025087 TSecr=2674655408"
"0.793024","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"0.793100","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5604 Len=0 TSval=1082025110 TSecr=2674655431"
"0.799364","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.824151","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2674655438 TSecr=1082025117"
"1.466764","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.466815","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2687 Win=5608 Len=0 TSval=1082025784 TSecr=2674655588"
"1.467711","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.497824","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2687 Ack=3715 Win=1452 Len=0 TSval=2674655605 TSecr=1082025785"
"2.029826","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"2.029876","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=6314 Win=5584 Len=0 TSval=1082026347 TSecr=2674655740"
"2.061448","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"2.061483","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=9941 Win=5580 Len=0 TSval=1082026379 TSecr=2674655747"
"2.092415","54.38.73.16","172.18.0.2","TLSv1.2","4145","Application Data"
"2.092449","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=14018 Win=5580 Len=0 TSval=1082026410 TSecr=2674655755"
"2.102647","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data, Application Data"
