_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=1 Win=1452 Len=0 TSval=2674599273 TSecr=1081800407"
"0.083771","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.147841","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2674599310 TSecr=1081800564"
"0.819194","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.819205","54.38.73.16","172.18.0.2","TCP","611","[TCP Retransmission] 21002 → 36876 [PSH, ACK] Seq=1 Ack=544 Win=1452 Len=543 TSval=2674599459 TSecr=1081800564"
"0.819265","172.18.0.2","54.38.73.16","TCP","80","36876 → 21002 [ACK] Seq=544 Ack=544 Win=5608 Len=0 TSval=1081801299 TSecr=2674599459 SLE=1 SRE=544"
"0.820314","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.820398","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.846844","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1448 Len=0 TSval=2674599484 TSecr=1081801300"
"1.431575","54.38.73.16","172.18.0.2","TLSv1.2","1639","Application Data"
"1.431627","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2115 Win=5600 Len=0 TSval=1081801912 TSecr=2674599586"
"1.437417","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.461647","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2115 Ack=3172 Win=1452 Len=0 TSval=2674599638 TSecr=1081801917"
"1.842734","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.842791","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2658 Win=5608 Len=0 TSval=1081802323 TSecr=2674599717"
"1.843839","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.868926","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2658 Ack=3715 Win=1452 Len=0 TSval=2674599740 TSecr=1081802324"
"2.355017","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"2.355165","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"2.355197","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=6285 Win=5584 Len=0 TSval=1081802835 TSecr=2674599839"
"2.355292","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=9181 Win=5566 Len=0 TSval=1081802835 TSecr=2674599847"
"2.379345","54.38.73.16","172.18.0.2","TLSv1.2","1342","Application Data, Application Data"
"2.387990","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.413026","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=10455 Ack=4258 Win=1452 Len=0 TSval=2674599876 TSecr=1081802868"
"2.866532","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"2.867588","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"2.891437","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=10998 Ack=4801 Win=1452 Len=0 TSval=2674599995 TSecr=1081803348"
"3.264802","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"3.264961","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=14625 Win=5584 Len=0 TSval=1081803745 TSecr=2674600089"
"3.284080","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.284117","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=17521 Win=5596 Len=0 TSval=1081803764 TSecr=2674600093"
"3.284086","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"3.284254","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=20417 Win=5581 Len=0 TSval=1081803764 TSecr=2674600094"
"3.289141","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=20417 Ack=4801 Win=1452 Len=1448 TSval=2674600095 TSecr=1081803745 [TCP segment of a reassembled PDU]"
"3.289597","54.38.73.16","172.18.0.2","TLSv1.2","596","Application Data"
"3.289621","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=22393 Win=5593 Len=0 TSval=1081803770 TSecr=2674600095"
"3.294287","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.294309","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=25289 Win=5596 Len=0 TSval=1081803774 TSecr=2674600096"
"3.308556","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data [TCP segment of a reassembled PDU]"
"3.308763","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=29633 Win=5580 Len=0 TSval=1081803789 TSecr=2674600100"
"3.313394","54.38.73.16","172.18.0.2","TLSv1.2","1139","Application Data, Application Data"
"3.326457","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data"
"3.326487","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=35048 Win=5580 Len=0 TSval=1081803806 TSecr=2674600101"
"3.346698","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data, Application Data"
"3.346744","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=4801 Ack=40840 Win=5581 Len=0 TSval=1081803827 TSecr=2674600109"
"3.347469","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.350914","54.38.73.16","172.18.0.2","TLSv1.2","2384","Application Data"
"3.350945","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=43156 Win=5598 Len=0 TSval=1081803831 TSecr=2674600110"
"3.357935","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.358033","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5344 Ack=46052 Win=5596 Len=0 TSval=1081803838 TSecr=2674600112"
"3.371645","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=46052 Ack=5344 Win=1452 Len=0 TSval=2674600115 TSecr=1081803827"
"3.375179","54.38.73.16","172.18.0.2","TLSv1.2","799","Application Data"
"3.375635","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.377575","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data"
"3.377676","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=54023 Win=5565 Len=0 TSval=1081803858 TSecr=2674600117"
"3.381306","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"3.397376","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"3.397406","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=56919 Win=5593 Len=0 TSval=1081803877 TSecr=2674600118"
"3.400732","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"3.402186","54.38.73.16","172.18.0.2","TLSv1.2","4078","Application Data, Application Data"
"3.402283","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=62377 Win=5580 Len=0 TSval=1081803882 TSecr=2674600123"
"3.407979","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"3.408003","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=65273 Win=5596 Len=0 TSval=1081803888 TSecr=2674600125"
"3.421242","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"3.421271","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=5887 Ack=68169 Win=5596 Len=0 TSval=1081803901 TSecr=2674600128"
"3.421654","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.426242","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data [TCP segment of a reassembled PDU]"
"3.426333","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=73961 Win=5581 Len=0 TSval=1081803906 TSecr=2674600129"
"3.432453","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data, Application Data, Application Data"
"3.432475","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=76857 Win=5596 Len=0 TSval=1081803912 TSecr=2674600130"
"3.445130","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"3.445152","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=79753 Win=5596 Len=0 TSval=1081803925 TSecr=2674600134"
"3.450782","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data, Application Data"
"3.450881","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=85545 Win=5581 Len=0 TSval=1081803931 TSecr=2674600135"
"3.457035","54.38.73.16","172.18.0.2","TLSv1.2","1833","Application Data"
"3.457057","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=87310 Win=5600 Len=0 TSval=1081803937 TSecr=2674600137"
"3.481303","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"3.522740","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=6430 Ack=88367 Win=5612 Len=0 TSval=1081804003 TSecr=2674600143"
"3.547411","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"3.548016","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.611865","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=89424 Ack=6973 Win=1452 Len=0 TSval=2674600176 TSecr=1081804028"
"3.611908","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"3.677122","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=89424 Ack=7516 Win=1452 Len=0 TSval=2674600192 TSecr=1081804092"
"3.993594","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"3.993670","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=7516 Ack=89967 Win=5608 Len=0 TSval=1081804474 TSecr=2674600268"
"3.994712","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.018869","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=89967 Ack=8059 Win=1452 Len=0 TSval=2674600277 TSecr=1081804475"
"4.387497","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"4.387573","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8059 Ack=90510 Win=5608 Len=0 TSval=1081804868 TSecr=2674600369"
"4.419915","54.38.73.16","172.18.0.2","TLSv1.2","3695","Application Data"
"4.419948","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8059 Ack=94137 Win=5580 Len=0 TSval=1081804900 TSecr=2674600377"
"4.451143","54.38.73.16","172.18.0.2","TLSv1.2","4145","Application Data"
"4.451180","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8059 Ack=98214 Win=5589 Len=0 TSval=1081804931 TSecr=2674600385"
"4.451149","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"4.451217","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8059 Ack=101110 Win=5567 Len=0 TSval=1081804931 TSecr=2674600385"
"4.451699","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.470935","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data, Application Data"
"4.470971","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=106902 Win=5581 Len=0 TSval=1081804951 TSecr=2674600390"
"4.475324","54.38.73.16","172.18.0.2","TCP","68","[TCP Previous segment not captured] 21002 → 36876 [ACK] Seq=110216 Ack=8602 Win=1452 Len=0 TSval=2674600391 TSecr=1081804932"
"4.475354","54.38.73.16","172.18.0.2","TCP","3382","[TCP Retransmission] 21002 → 36876 [PSH, ACK] Seq=106902 Ack=8059 Win=1452 Len=3314 TSval=2674600391 TSecr=1081804931"
"4.475393","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=110216 Win=5592 Len=0 TSval=1081804955 TSecr=2674600391"
"4.481757","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"4.481791","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=113112 Win=5596 Len=0 TSval=1081804962 TSecr=2674600393"
"4.495099","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data [TCP segment of a reassembled PDU]"
"4.495310","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=8602 Ack=117456 Win=5580 Len=0 TSval=1081804975 TSecr=2674600396"
"4.499159","54.38.73.16","172.18.0.2","TLSv1.2","596","Application Data"
"4.499720","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.503416","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data"
"4.503593","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9145 Ack=122328 Win=5580 Len=0 TSval=1081804984 TSecr=2674600398"
"4.506412","54.38.73.16","172.18.0.2","TCP","2964","21002 → 36876 [ACK] Seq=122328 Ack=8602 Win=1452 Len=2896 TSval=2674600399 TSecr=1081804962 [TCP segment of a reassembled PDU]"
"4.506445","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9145 Ack=125224 Win=5596 Len=0 TSval=1081804986 TSecr=2674600399"
"4.519101","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data, Application Data"
"4.519136","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9145 Ack=128120 Win=5596 Len=0 TSval=1081804999 TSecr=2674600402"
"4.523325","54.38.73.16","172.18.0.2","TCP","2964","21002 → 36876 [ACK] Seq=128120 Ack=9145 Win=1452 Len=2896 TSval=2674600403 TSecr=1081804980 [TCP segment of a reassembled PDU]"
"4.523364","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9145 Ack=131016 Win=5596 Len=0 TSval=1081805003 TSecr=2674600403"
"4.527457","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data, Application Data"
"4.527490","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9145 Ack=133912 Win=5596 Len=0 TSval=1081805007 TSecr=2674600404"
"4.529899","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"4.529931","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9145 Ack=136808 Win=5596 Len=0 TSval=1081805010 TSecr=2674600405"
"4.543588","54.38.73.16","172.18.0.2","TCP","2964","21002 → 36876 [ACK] Seq=136808 Ack=9145 Win=1452 Len=2896 TSval=2674600408 TSecr=1081804999 [TCP segment of a reassembled PDU]"
"4.543622","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9145 Ack=139704 Win=5596 Len=0 TSval=1081805024 TSecr=2674600408"
"4.547484","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data, Application Data"
"4.547517","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9145 Ack=142600 Win=5596 Len=0 TSval=1081805027 TSecr=2674600409"
"4.548288","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.553557","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data [TCP segment of a reassembled PDU]"
"4.553708","54.38.73.16","172.18.0.2","TLSv1.2","1847","Application Data, Application Data"
"4.553729","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9688 Ack=148392 Win=5581 Len=0 TSval=1081805034 TSecr=2674600410"
"4.554093","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=9688 Ack=150171 Win=5570 Len=0 TSval=1081805034 TSecr=2674600411"
"4.593181","54.38.73.16","172.18.0.2","TLSv1.2","2667","Application Data"
"4.593223","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.655475","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=152770 Ack=10231 Win=1452 Len=0 TSval=2674600437 TSecr=1081805073"
"4.655517","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"4.715852","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=152770 Ack=10774 Win=1452 Len=0 TSval=2674600452 TSecr=1081805135"
"5.017653","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"5.018779","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"5.042703","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=153313 Ack=11317 Win=1452 Len=0 TSval=2674600533 TSecr=1081805499"
"5.584806","54.38.73.16","172.18.0.2","TLSv1.2","4145","Application Data"
"5.584813","54.38.73.16","172.18.0.2","TCP","2964","[TCP segment of a reassembled PDU]"
"5.585003","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11317 Ack=160286 Win=5566 Len=0 TSval=1081806065 TSecr=2674600669"
"5.585140","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data [TCP segment of a reassembled PDU]"
"5.585349","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11317 Ack=164630 Win=5535 Len=0 TSval=1081806065 TSecr=2674600669"
"5.607561","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"5.608869","54.38.73.16","172.18.0.2","TLSv1.2","269","Application Data"
"5.608906","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11317 Ack=166279 Win=5593 Len=0 TSval=1081806089 TSecr=2674600674"
"5.616435","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data"
"5.616624","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11317 Ack=173519 Win=5565 Len=0 TSval=1081806097 TSecr=2674600677"
"5.627790","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"5.627823","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11317 Ack=176415 Win=5596 Len=0 TSval=1081806108 TSecr=2674600679"
"5.631979","54.38.73.16","172.18.0.2","TLSv1.2","1327","Application Data"
"5.637482","54.38.73.16","172.18.0.2","TCP","1516","[TCP segment of a reassembled PDU]"
"5.637666","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11317 Ack=179122 Win=5593 Len=0 TSval=1081806118 TSecr=2674600681"
"5.637851","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=179122 Ack=11317 Win=1452 Len=1448 TSval=2674600682 TSecr=1081806089 [TCP segment of a reassembled PDU]"
"5.660015","54.38.73.16","172.18.0.2","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"5.660048","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11317 Ack=182018 Win=5593 Len=0 TSval=1081806140 TSecr=2674600682"
"5.660515","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"5.660944","54.38.73.16","172.18.0.2","TLSv1.2","1436","Application Data"
"5.678774","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data"
"5.678950","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11860 Ack=189178 Win=5581 Len=0 TSval=1081806159 TSecr=2674600688"
"5.679088","54.38.73.16","172.18.0.2","TLSv1.2","4412","Application Data [TCP segment of a reassembled PDU]"
"5.679298","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11860 Ack=193522 Win=5550 Len=0 TSval=1081806159 TSecr=2674600692"
"5.686309","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"5.686343","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=11860 Ack=196418 Win=5596 Len=0 TSval=1081806166 TSecr=2674600694"
