_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=1 Win=1452 Len=0 TSval=2676013520 TSecr=1087457367"
"0.136004","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"0.198836","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=1 Ack=544 Win=1452 Len=0 TSval=2676013569 TSecr=1087457562"
"0.511440","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"0.512575","172.18.0.2","54.38.73.16","TCP","1516","[TCP segment of a reassembled PDU]"
"0.512665","172.18.0.2","54.38.73.16","TLSv1.2","705","Application Data"
"0.536824","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=1992 Win=1452 Len=0 TSval=2676013653 TSecr=1087457939"
"0.536843","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=544 Ack=2629 Win=1452 Len=0 TSval=2676013654 TSecr=1087457939"
"1.022430","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.064341","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=1087 Win=5612 Len=0 TSval=1087458491 TSecr=2676013728"
"1.073555","54.38.73.16","172.18.0.2","TLSv1.2","1125","Application Data"
"1.073615","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=2629 Ack=2144 Win=5604 Len=0 TSval=1087458500 TSecr=2676013788"
"1.080312","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.104921","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2144 Ack=3172 Win=1452 Len=0 TSval=2676013795 TSecr=1087458507"
"1.533941","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.533996","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3172 Ack=2687 Win=5608 Len=0 TSval=1087458960 TSecr=2676013884"
"1.534982","172.18.0.2","54.38.73.16","TLSv1.2","611","Application Data"
"1.560404","54.38.73.16","172.18.0.2","TCP","68","21002 → 36876 [ACK] Seq=2687 Ack=3715 Win=1452 Len=0 TSval=2676013909 TSecr=1087458961"
"1.826130","54.38.73.16","172.18.0.2","TLSv1.2","611","Application Data"
"1.826180","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=3230 Win=5608 Len=0 TSval=1087459253 TSecr=2676013976"
"1.834681","54.38.73.16","172.18.0.2","TLSv1.2","5860","Application Data"
"1.834712","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=9022 Win=5581 Len=0 TSval=1087459261 TSecr=2676013978"
"1.834946","54.38.73.16","172.18.0.2","TCP","1516","21002 → 36876 [ACK] Seq=9022 Ack=3715 Win=1452 Len=1448 TSval=2676013978 TSecr=1087458961 [TCP segment of a reassembled PDU]"
"1.834977","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=10470 Win=5570 Len=0 TSval=1087459261 TSecr=2676013978"
"1.850644","54.38.73.16","172.18.0.2","TLSv1.2","596","Application Data"
"1.850675","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=10998 Win=5593 Len=0 TSval=1087459277 TSecr=2676013982"
"1.856350","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data"
"1.856383","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=18238 Win=5565 Len=0 TSval=1087459283 TSecr=2676013983"
"1.861782","54.38.73.16","172.18.0.2","TLSv1.2","2964","Application Data [TCP segment of a reassembled PDU]"
"1.861812","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=21134 Win=5596 Len=0 TSval=1087459288 TSecr=2676013985"
"1.866390","54.38.73.16","172.18.0.2","TLSv1.2","7308","Application Data, Application Data"
"1.866428","172.18.0.2","54.38.73.16","TCP","68","36876 → 21002 [ACK] Seq=3715 Ack=28374 Win=5565 Len=0 TSval=1087459293 TSecr=2676013986"
